datumId,datum,dag,dagVanWeek,dagNaam,week,maand,maandNaam,kwartaal,jaar
14280,2019-02-05,5,1,dinsdag,6,2,februari,1,2019
14281,2019-02-06,6,2,woensdag,6,2,februari,1,2019
14282,2019-02-07,7,3,donderdag,6,2,februari,1,2019
14283,2019-02-08,8,4,vrijdag,6,2,februari,1,2019
14284,2019-02-09,9,5,zaterdag,6,2,februari,1,2019
14285,2019-02-10,10,6,zondag,6,2,februari,1,2019
14286,2019-02-11,11,0,maandag,7,2,februari,1,2019
14287,2019-02-12,12,1,dinsdag,7,2,februari,1,2019
14288,2019-02-13,13,2,woensdag,7,2,februari,1,2019
14289,2019-02-14,14,3,donderdag,7,2,februari,1,2019
14290,2019-02-15,15,4,vrijdag,7,2,februari,1,2019
14291,2019-02-16,16,5,zaterdag,7,2,februari,1,2019
14292,2019-02-17,17,6,zondag,7,2,februari,1,2019
14293,2019-02-18,18,0,maandag,8,2,februari,1,2019
14294,2019-02-19,19,1,dinsdag,8,2,februari,1,2019
14295,2019-02-20,20,2,woensdag,8,2,februari,1,2019
14296,2019-02-21,21,3,donderdag,8,2,februari,1,2019
14297,2019-02-22,22,4,vrijdag,8,2,februari,1,2019
14298,2019-02-23,23,5,zaterdag,8,2,februari,1,2019
14299,2019-02-24,24,6,zondag,8,2,februari,1,2019
14300,2019-02-25,25,0,maandag,9,2,februari,1,2019
14301,2019-02-26,26,1,dinsdag,9,2,februari,1,2019
14302,2019-02-27,27,2,woensdag,9,2,februari,1,2019
14303,2019-02-28,28,3,donderdag,9,2,februari,1,2019
14304,2019-03-01,1,4,vrijdag,9,3,maart,1,2019
14305,2019-03-02,2,5,zaterdag,9,3,maart,1,2019
14306,2019-03-03,3,6,zondag,9,3,maart,1,2019
14307,2019-03-04,4,0,maandag,10,3,maart,1,2019
14308,2019-03-05,5,1,dinsdag,10,3,maart,1,2019
14309,2019-03-06,6,2,woensdag,10,3,maart,1,2019
14310,2019-03-07,7,3,donderdag,10,3,maart,1,2019
14311,2019-03-08,8,4,vrijdag,10,3,maart,1,2019
14312,2019-03-09,9,5,zaterdag,10,3,maart,1,2019
14313,2019-03-10,10,6,zondag,10,3,maart,1,2019
14314,2019-03-11,11,0,maandag,11,3,maart,1,2019
14315,2019-03-12,12,1,dinsdag,11,3,maart,1,2019
14316,2019-03-13,13,2,woensdag,11,3,maart,1,2019
14317,2019-03-14,14,3,donderdag,11,3,maart,1,2019
14318,2019-03-15,15,4,vrijdag,11,3,maart,1,2019
14319,2019-03-16,16,5,zaterdag,11,3,maart,1,2019
14320,2019-03-17,17,6,zondag,11,3,maart,1,2019
14321,2019-03-18,18,0,maandag,12,3,maart,1,2019
14322,2019-03-19,19,1,dinsdag,12,3,maart,1,2019
14323,2019-03-20,20,2,woensdag,12,3,maart,1,2019
14324,2019-03-21,21,3,donderdag,12,3,maart,1,2019
14325,2019-03-22,22,4,vrijdag,12,3,maart,1,2019
14326,2019-03-23,23,5,zaterdag,12,3,maart,1,2019
14327,2019-03-24,24,6,zondag,12,3,maart,1,2019
14328,2019-03-25,25,0,maandag,13,3,maart,1,2019
14329,2019-03-26,26,1,dinsdag,13,3,maart,1,2019
14330,2019-03-27,27,2,woensdag,13,3,maart,1,2019
14331,2019-03-28,28,3,donderdag,13,3,maart,1,2019
14332,2019-03-29,29,4,vrijdag,13,3,maart,1,2019
14333,2019-03-30,30,5,zaterdag,13,3,maart,1,2019
14334,2019-03-31,31,6,zondag,13,3,maart,1,2019
14335,2019-04-01,1,0,maandag,14,4,april,2,2019
14336,2019-04-02,2,1,dinsdag,14,4,april,2,2019
14337,2019-04-03,3,2,woensdag,14,4,april,2,2019
14338,2019-04-04,4,3,donderdag,14,4,april,2,2019
14339,2019-04-05,5,4,vrijdag,14,4,april,2,2019
14340,2019-04-06,6,5,zaterdag,14,4,april,2,2019
14341,2019-04-07,7,6,zondag,14,4,april,2,2019
14342,2019-04-08,8,0,maandag,15,4,april,2,2019
14343,2019-04-09,9,1,dinsdag,15,4,april,2,2019
14344,2019-04-10,10,2,woensdag,15,4,april,2,2019
14345,2019-04-11,11,3,donderdag,15,4,april,2,2019
14346,2019-04-12,12,4,vrijdag,15,4,april,2,2019
14347,2019-04-13,13,5,zaterdag,15,4,april,2,2019
14348,2019-04-14,14,6,zondag,15,4,april,2,2019
14349,2019-04-15,15,0,maandag,16,4,april,2,2019
14350,2019-04-16,16,1,dinsdag,16,4,april,2,2019
14351,2019-04-17,17,2,woensdag,16,4,april,2,2019
14352,2019-04-18,18,3,donderdag,16,4,april,2,2019
14353,2019-04-19,19,4,vrijdag,16,4,april,2,2019
14354,2019-04-20,20,5,zaterdag,16,4,april,2,2019
14355,2019-04-21,21,6,zondag,16,4,april,2,2019
14356,2019-04-22,22,0,maandag,17,4,april,2,2019
14357,2019-04-23,23,1,dinsdag,17,4,april,2,2019
14358,2019-04-24,24,2,woensdag,17,4,april,2,2019
14359,2019-04-25,25,3,donderdag,17,4,april,2,2019
14360,2019-04-26,26,4,vrijdag,17,4,april,2,2019
14361,2019-04-27,27,5,zaterdag,17,4,april,2,2019
14362,2019-04-28,28,6,zondag,17,4,april,2,2019
14363,2019-04-29,29,0,maandag,18,4,april,2,2019
14364,2019-04-30,30,1,dinsdag,18,4,april,2,2019
14365,2019-05-01,1,2,woensdag,18,5,mei,2,2019
14366,2019-05-02,2,3,donderdag,18,5,mei,2,2019
14367,2019-05-03,3,4,vrijdag,18,5,mei,2,2019
14368,2019-05-04,4,5,zaterdag,18,5,mei,2,2019
14369,2019-05-05,5,6,zondag,18,5,mei,2,2019
14370,2019-05-06,6,0,maandag,19,5,mei,2,2019
14371,2019-05-07,7,1,dinsdag,19,5,mei,2,2019
14372,2019-05-08,8,2,woensdag,19,5,mei,2,2019
14373,2019-05-09,9,3,donderdag,19,5,mei,2,2019
14374,2019-05-10,10,4,vrijdag,19,5,mei,2,2019
14375,2019-05-11,11,5,zaterdag,19,5,mei,2,2019
14376,2019-05-12,12,6,zondag,19,5,mei,2,2019
14377,2019-05-13,13,0,maandag,20,5,mei,2,2019
14378,2019-05-14,14,1,dinsdag,20,5,mei,2,2019
14379,2019-05-15,15,2,woensdag,20,5,mei,2,2019
14380,2019-05-16,16,3,donderdag,20,5,mei,2,2019
14381,2019-05-17,17,4,vrijdag,20,5,mei,2,2019
14382,2019-05-18,18,5,zaterdag,20,5,mei,2,2019
14383,2019-05-19,19,6,zondag,20,5,mei,2,2019
14384,2019-05-20,20,0,maandag,21,5,mei,2,2019
14385,2019-05-21,21,1,dinsdag,21,5,mei,2,2019
14386,2019-05-22,22,2,woensdag,21,5,mei,2,2019
14387,2019-05-23,23,3,donderdag,21,5,mei,2,2019
14388,2019-05-24,24,4,vrijdag,21,5,mei,2,2019
14389,2019-05-25,25,5,zaterdag,21,5,mei,2,2019
14390,2019-05-26,26,6,zondag,21,5,mei,2,2019
14391,2019-05-27,27,0,maandag,22,5,mei,2,2019
14392,2019-05-28,28,1,dinsdag,22,5,mei,2,2019
14393,2019-05-29,29,2,woensdag,22,5,mei,2,2019
14394,2019-05-30,30,3,donderdag,22,5,mei,2,2019
14395,2019-05-31,31,4,vrijdag,22,5,mei,2,2019
14396,2019-06-01,1,5,zaterdag,22,6,juni,2,2019
14397,2019-06-02,2,6,zondag,22,6,juni,2,2019
14398,2019-06-03,3,0,maandag,23,6,juni,2,2019
14399,2019-06-04,4,1,dinsdag,23,6,juni,2,2019
14400,2019-06-05,5,2,woensdag,23,6,juni,2,2019
14401,2019-06-06,6,3,donderdag,23,6,juni,2,2019
14402,2019-06-07,7,4,vrijdag,23,6,juni,2,2019
14403,2019-06-08,8,5,zaterdag,23,6,juni,2,2019
14404,2019-06-09,9,6,zondag,23,6,juni,2,2019
14405,2019-06-10,10,0,maandag,24,6,juni,2,2019
14406,2019-06-11,11,1,dinsdag,24,6,juni,2,2019
14407,2019-06-12,12,2,woensdag,24,6,juni,2,2019
14408,2019-06-13,13,3,donderdag,24,6,juni,2,2019
14409,2019-06-14,14,4,vrijdag,24,6,juni,2,2019
14410,2019-06-15,15,5,zaterdag,24,6,juni,2,2019
14411,2019-06-16,16,6,zondag,24,6,juni,2,2019
14412,2019-06-17,17,0,maandag,25,6,juni,2,2019
14413,2019-06-18,18,1,dinsdag,25,6,juni,2,2019
14414,2019-06-19,19,2,woensdag,25,6,juni,2,2019
14415,2019-06-20,20,3,donderdag,25,6,juni,2,2019
14416,2019-06-21,21,4,vrijdag,25,6,juni,2,2019
14417,2019-06-22,22,5,zaterdag,25,6,juni,2,2019
14418,2019-06-23,23,6,zondag,25,6,juni,2,2019
14419,2019-06-24,24,0,maandag,26,6,juni,2,2019
14420,2019-06-25,25,1,dinsdag,26,6,juni,2,2019
14421,2019-06-26,26,2,woensdag,26,6,juni,2,2019
14422,2019-06-27,27,3,donderdag,26,6,juni,2,2019
14423,2019-06-28,28,4,vrijdag,26,6,juni,2,2019
14424,2019-06-29,29,5,zaterdag,26,6,juni,2,2019
14425,2019-06-30,30,6,zondag,26,6,juni,2,2019
14426,2019-07-01,1,0,maandag,27,7,juli,3,2019
14427,2019-07-02,2,1,dinsdag,27,7,juli,3,2019
14428,2019-07-03,3,2,woensdag,27,7,juli,3,2019
14429,2019-07-04,4,3,donderdag,27,7,juli,3,2019
14430,2019-07-05,5,4,vrijdag,27,7,juli,3,2019
14431,2019-07-06,6,5,zaterdag,27,7,juli,3,2019
14432,2019-07-07,7,6,zondag,27,7,juli,3,2019
14433,2019-07-08,8,0,maandag,28,7,juli,3,2019
14434,2019-07-09,9,1,dinsdag,28,7,juli,3,2019
14435,2019-07-10,10,2,woensdag,28,7,juli,3,2019
14436,2019-07-11,11,3,donderdag,28,7,juli,3,2019
14437,2019-07-12,12,4,vrijdag,28,7,juli,3,2019
14438,2019-07-13,13,5,zaterdag,28,7,juli,3,2019
14439,2019-07-14,14,6,zondag,28,7,juli,3,2019
14440,2019-07-15,15,0,maandag,29,7,juli,3,2019
14441,2019-07-16,16,1,dinsdag,29,7,juli,3,2019
14442,2019-07-17,17,2,woensdag,29,7,juli,3,2019
14443,2019-07-18,18,3,donderdag,29,7,juli,3,2019
14444,2019-07-19,19,4,vrijdag,29,7,juli,3,2019
14445,2019-07-20,20,5,zaterdag,29,7,juli,3,2019
14446,2019-07-21,21,6,zondag,29,7,juli,3,2019
14447,2019-07-22,22,0,maandag,30,7,juli,3,2019
14448,2019-07-23,23,1,dinsdag,30,7,juli,3,2019
14449,2019-07-24,24,2,woensdag,30,7,juli,3,2019
14450,2019-07-25,25,3,donderdag,30,7,juli,3,2019
14451,2019-07-26,26,4,vrijdag,30,7,juli,3,2019
14452,2019-07-27,27,5,zaterdag,30,7,juli,3,2019
14453,2019-07-28,28,6,zondag,30,7,juli,3,2019
14454,2019-07-29,29,0,maandag,31,7,juli,3,2019
14455,2019-07-30,30,1,dinsdag,31,7,juli,3,2019
14456,2019-07-31,31,2,woensdag,31,7,juli,3,2019
14457,2019-08-01,1,3,donderdag,31,8,augustus,3,2019
14458,2019-08-02,2,4,vrijdag,31,8,augustus,3,2019
14459,2019-08-03,3,5,zaterdag,31,8,augustus,3,2019
14460,2019-08-04,4,6,zondag,31,8,augustus,3,2019
14461,2019-08-05,5,0,maandag,32,8,augustus,3,2019
14462,2019-08-06,6,1,dinsdag,32,8,augustus,3,2019
14463,2019-08-07,7,2,woensdag,32,8,augustus,3,2019
14464,2019-08-08,8,3,donderdag,32,8,augustus,3,2019
14465,2019-08-09,9,4,vrijdag,32,8,augustus,3,2019
14466,2019-08-10,10,5,zaterdag,32,8,augustus,3,2019
14467,2019-08-11,11,6,zondag,32,8,augustus,3,2019
14468,2019-08-12,12,0,maandag,33,8,augustus,3,2019
14469,2019-08-13,13,1,dinsdag,33,8,augustus,3,2019
14470,2019-08-14,14,2,woensdag,33,8,augustus,3,2019
14471,2019-08-15,15,3,donderdag,33,8,augustus,3,2019
14472,2019-08-16,16,4,vrijdag,33,8,augustus,3,2019
14473,2019-08-17,17,5,zaterdag,33,8,augustus,3,2019
14474,2019-08-18,18,6,zondag,33,8,augustus,3,2019
14475,2019-08-19,19,0,maandag,34,8,augustus,3,2019
14476,2019-08-20,20,1,dinsdag,34,8,augustus,3,2019
14477,2019-08-21,21,2,woensdag,34,8,augustus,3,2019
14478,2019-08-22,22,3,donderdag,34,8,augustus,3,2019
14479,2019-08-23,23,4,vrijdag,34,8,augustus,3,2019
14480,2019-08-24,24,5,zaterdag,34,8,augustus,3,2019
14481,2019-08-25,25,6,zondag,34,8,augustus,3,2019
14482,2019-08-26,26,0,maandag,35,8,augustus,3,2019
14483,2019-08-27,27,1,dinsdag,35,8,augustus,3,2019
14484,2019-08-28,28,2,woensdag,35,8,augustus,3,2019
14485,2019-08-29,29,3,donderdag,35,8,augustus,3,2019
14486,2019-08-30,30,4,vrijdag,35,8,augustus,3,2019
14487,2019-08-31,31,5,zaterdag,35,8,augustus,3,2019
14488,2019-09-01,1,6,zondag,35,9,september,3,2019
14489,2019-09-02,2,0,maandag,36,9,september,3,2019
14490,2019-09-03,3,1,dinsdag,36,9,september,3,2019
14491,2019-09-04,4,2,woensdag,36,9,september,3,2019
14492,2019-09-05,5,3,donderdag,36,9,september,3,2019
14493,2019-09-06,6,4,vrijdag,36,9,september,3,2019
14494,2019-09-07,7,5,zaterdag,36,9,september,3,2019
14495,2019-09-08,8,6,zondag,36,9,september,3,2019
14496,2019-09-09,9,0,maandag,37,9,september,3,2019
14497,2019-09-10,10,1,dinsdag,37,9,september,3,2019
14498,2019-09-11,11,2,woensdag,37,9,september,3,2019
14499,2019-09-12,12,3,donderdag,37,9,september,3,2019
14500,2019-09-13,13,4,vrijdag,37,9,september,3,2019
14501,2019-09-14,14,5,zaterdag,37,9,september,3,2019
14502,2019-09-15,15,6,zondag,37,9,september,3,2019
14503,2019-09-16,16,0,maandag,38,9,september,3,2019
14504,2019-09-17,17,1,dinsdag,38,9,september,3,2019
14505,2019-09-18,18,2,woensdag,38,9,september,3,2019
14506,2019-09-19,19,3,donderdag,38,9,september,3,2019
14507,2019-09-20,20,4,vrijdag,38,9,september,3,2019
14508,2019-09-21,21,5,zaterdag,38,9,september,3,2019
14509,2019-09-22,22,6,zondag,38,9,september,3,2019
14510,2019-09-23,23,0,maandag,39,9,september,3,2019
14511,2019-09-24,24,1,dinsdag,39,9,september,3,2019
14512,2019-09-25,25,2,woensdag,39,9,september,3,2019
14513,2019-09-26,26,3,donderdag,39,9,september,3,2019
14514,2019-09-27,27,4,vrijdag,39,9,september,3,2019
14515,2019-09-28,28,5,zaterdag,39,9,september,3,2019
14516,2019-09-29,29,6,zondag,39,9,september,3,2019
14517,2019-09-30,30,0,maandag,40,9,september,3,2019
14518,2019-10-01,1,1,dinsdag,40,10,oktober,4,2019
14519,2019-10-02,2,2,woensdag,40,10,oktober,4,2019
14520,2019-10-03,3,3,donderdag,40,10,oktober,4,2019
14521,2019-10-04,4,4,vrijdag,40,10,oktober,4,2019
14522,2019-10-05,5,5,zaterdag,40,10,oktober,4,2019
14523,2019-10-06,6,6,zondag,40,10,oktober,4,2019
14524,2019-10-07,7,0,maandag,41,10,oktober,4,2019
14525,2019-10-08,8,1,dinsdag,41,10,oktober,4,2019
14526,2019-10-09,9,2,woensdag,41,10,oktober,4,2019
14527,2019-10-10,10,3,donderdag,41,10,oktober,4,2019
14528,2019-10-11,11,4,vrijdag,41,10,oktober,4,2019
14529,2019-10-12,12,5,zaterdag,41,10,oktober,4,2019
14530,2019-10-13,13,6,zondag,41,10,oktober,4,2019
14531,2019-10-14,14,0,maandag,42,10,oktober,4,2019
14532,2019-10-15,15,1,dinsdag,42,10,oktober,4,2019
14533,2019-10-16,16,2,woensdag,42,10,oktober,4,2019
14534,2019-10-17,17,3,donderdag,42,10,oktober,4,2019
14535,2019-10-18,18,4,vrijdag,42,10,oktober,4,2019
14536,2019-10-19,19,5,zaterdag,42,10,oktober,4,2019
14537,2019-10-20,20,6,zondag,42,10,oktober,4,2019
14538,2019-10-21,21,0,maandag,43,10,oktober,4,2019
14539,2019-10-22,22,1,dinsdag,43,10,oktober,4,2019
14540,2019-10-23,23,2,woensdag,43,10,oktober,4,2019
14541,2019-10-24,24,3,donderdag,43,10,oktober,4,2019
14542,2019-10-25,25,4,vrijdag,43,10,oktober,4,2019
14543,2019-10-26,26,5,zaterdag,43,10,oktober,4,2019
14544,2019-10-27,27,6,zondag,43,10,oktober,4,2019
14545,2019-10-28,28,0,maandag,44,10,oktober,4,2019
14546,2019-10-29,29,1,dinsdag,44,10,oktober,4,2019
14547,2019-10-30,30,2,woensdag,44,10,oktober,4,2019
14548,2019-10-31,31,3,donderdag,44,10,oktober,4,2019
14549,2019-11-01,1,4,vrijdag,44,11,november,4,2019
14550,2019-11-02,2,5,zaterdag,44,11,november,4,2019
14551,2019-11-03,3,6,zondag,44,11,november,4,2019
14552,2019-11-04,4,0,maandag,45,11,november,4,2019
14553,2019-11-05,5,1,dinsdag,45,11,november,4,2019
14554,2019-11-06,6,2,woensdag,45,11,november,4,2019
14555,2019-11-07,7,3,donderdag,45,11,november,4,2019
14556,2019-11-08,8,4,vrijdag,45,11,november,4,2019
14557,2019-11-09,9,5,zaterdag,45,11,november,4,2019
14558,2019-11-10,10,6,zondag,45,11,november,4,2019
14559,2019-11-11,11,0,maandag,46,11,november,4,2019
14560,2019-11-12,12,1,dinsdag,46,11,november,4,2019
14561,2019-11-13,13,2,woensdag,46,11,november,4,2019
14562,2019-11-14,14,3,donderdag,46,11,november,4,2019
14563,2019-11-15,15,4,vrijdag,46,11,november,4,2019
14564,2019-11-16,16,5,zaterdag,46,11,november,4,2019
14565,2019-11-17,17,6,zondag,46,11,november,4,2019
14566,2019-11-18,18,0,maandag,47,11,november,4,2019
14567,2019-11-19,19,1,dinsdag,47,11,november,4,2019
14568,2019-11-20,20,2,woensdag,47,11,november,4,2019
14569,2019-11-21,21,3,donderdag,47,11,november,4,2019
14570,2019-11-22,22,4,vrijdag,47,11,november,4,2019
14571,2019-11-23,23,5,zaterdag,47,11,november,4,2019
14572,2019-11-24,24,6,zondag,47,11,november,4,2019
14573,2019-11-25,25,0,maandag,48,11,november,4,2019
14574,2019-11-26,26,1,dinsdag,48,11,november,4,2019
14575,2019-11-27,27,2,woensdag,48,11,november,4,2019
14576,2019-11-28,28,3,donderdag,48,11,november,4,2019
14577,2019-11-29,29,4,vrijdag,48,11,november,4,2019
14578,2019-11-30,30,5,zaterdag,48,11,november,4,2019
14579,2019-12-01,1,6,zondag,48,12,december,4,2019
14580,2019-12-02,2,0,maandag,49,12,december,4,2019
14581,2019-12-03,3,1,dinsdag,49,12,december,4,2019
14582,2019-12-04,4,2,woensdag,49,12,december,4,2019
14583,2019-12-05,5,3,donderdag,49,12,december,4,2019
14584,2019-12-06,6,4,vrijdag,49,12,december,4,2019
14585,2019-12-07,7,5,zaterdag,49,12,december,4,2019
14586,2019-12-08,8,6,zondag,49,12,december,4,2019
14587,2019-12-09,9,0,maandag,50,12,december,4,2019
14588,2019-12-10,10,1,dinsdag,50,12,december,4,2019
14589,2019-12-11,11,2,woensdag,50,12,december,4,2019
14590,2019-12-12,12,3,donderdag,50,12,december,4,2019
14591,2019-12-13,13,4,vrijdag,50,12,december,4,2019
14592,2019-12-14,14,5,zaterdag,50,12,december,4,2019
14593,2019-12-15,15,6,zondag,50,12,december,4,2019
14594,2019-12-16,16,0,maandag,51,12,december,4,2019
14595,2019-12-17,17,1,dinsdag,51,12,december,4,2019
14596,2019-12-18,18,2,woensdag,51,12,december,4,2019
14597,2019-12-19,19,3,donderdag,51,12,december,4,2019
14598,2019-12-20,20,4,vrijdag,51,12,december,4,2019
14599,2019-12-21,21,5,zaterdag,51,12,december,4,2019
14600,2019-12-22,22,6,zondag,51,12,december,4,2019
14601,2019-12-23,23,0,maandag,52,12,december,4,2019
14602,2019-12-24,24,1,dinsdag,52,12,december,4,2019
14603,2019-12-25,25,2,woensdag,52,12,december,4,2019
14604,2019-12-26,26,3,donderdag,52,12,december,4,2019
14605,2019-12-27,27,4,vrijdag,52,12,december,4,2019
14606,2019-12-28,28,5,zaterdag,52,12,december,4,2019
14607,2019-12-29,29,6,zondag,52,12,december,4,2019
14608,2019-12-30,30,0,maandag,1,12,december,4,2019
14609,2019-12-31,31,1,dinsdag,1,12,december,4,2019
14610,2020-01-01,1,2,woensdag,1,1,januari,1,2020
14611,2020-01-02,2,3,donderdag,1,1,januari,1,2020
14612,2020-01-03,3,4,vrijdag,1,1,januari,1,2020
14613,2020-01-04,4,5,zaterdag,1,1,januari,1,2020
14614,2020-01-05,5,6,zondag,1,1,januari,1,2020
14615,2020-01-06,6,0,maandag,2,1,januari,1,2020
14616,2020-01-07,7,1,dinsdag,2,1,januari,1,2020
14617,2020-01-08,8,2,woensdag,2,1,januari,1,2020
14618,2020-01-09,9,3,donderdag,2,1,januari,1,2020
14619,2020-01-10,10,4,vrijdag,2,1,januari,1,2020
14620,2020-01-11,11,5,zaterdag,2,1,januari,1,2020
14621,2020-01-12,12,6,zondag,2,1,januari,1,2020
14622,2020-01-13,13,0,maandag,3,1,januari,1,2020
14623,2020-01-14,14,1,dinsdag,3,1,januari,1,2020
14624,2020-01-15,15,2,woensdag,3,1,januari,1,2020
14625,2020-01-16,16,3,donderdag,3,1,januari,1,2020
14626,2020-01-17,17,4,vrijdag,3,1,januari,1,2020
14627,2020-01-18,18,5,zaterdag,3,1,januari,1,2020
14628,2020-01-19,19,6,zondag,3,1,januari,1,2020
14629,2020-01-20,20,0,maandag,4,1,januari,1,2020
14630,2020-01-21,21,1,dinsdag,4,1,januari,1,2020
14631,2020-01-22,22,2,woensdag,4,1,januari,1,2020
14632,2020-01-23,23,3,donderdag,4,1,januari,1,2020
14633,2020-01-24,24,4,vrijdag,4,1,januari,1,2020
14634,2020-01-25,25,5,zaterdag,4,1,januari,1,2020
14635,2020-01-26,26,6,zondag,4,1,januari,1,2020
14636,2020-01-27,27,0,maandag,5,1,januari,1,2020
14637,2020-01-28,28,1,dinsdag,5,1,januari,1,2020
14638,2020-01-29,29,2,woensdag,5,1,januari,1,2020
14639,2020-01-30,30,3,donderdag,5,1,januari,1,2020
14640,2020-01-31,31,4,vrijdag,5,1,januari,1,2020
14641,2020-02-01,1,5,zaterdag,5,2,februari,1,2020
14642,2020-02-02,2,6,zondag,5,2,februari,1,2020
14643,2020-02-03,3,0,maandag,6,2,februari,1,2020
14644,2020-02-04,4,1,dinsdag,6,2,februari,1,2020
14645,2020-02-05,5,2,woensdag,6,2,februari,1,2020
14646,2020-02-06,6,3,donderdag,6,2,februari,1,2020
14647,2020-02-07,7,4,vrijdag,6,2,februari,1,2020
14648,2020-02-08,8,5,zaterdag,6,2,februari,1,2020
14649,2020-02-09,9,6,zondag,6,2,februari,1,2020
14650,2020-02-10,10,0,maandag,7,2,februari,1,2020
14651,2020-02-11,11,1,dinsdag,7,2,februari,1,2020
14652,2020-02-12,12,2,woensdag,7,2,februari,1,2020
14653,2020-02-13,13,3,donderdag,7,2,februari,1,2020
14654,2020-02-14,14,4,vrijdag,7,2,februari,1,2020
14655,2020-02-15,15,5,zaterdag,7,2,februari,1,2020
14656,2020-02-16,16,6,zondag,7,2,februari,1,2020
14657,2020-02-17,17,0,maandag,8,2,februari,1,2020
14658,2020-02-18,18,1,dinsdag,8,2,februari,1,2020
14659,2020-02-19,19,2,woensdag,8,2,februari,1,2020
14660,2020-02-20,20,3,donderdag,8,2,februari,1,2020
14661,2020-02-21,21,4,vrijdag,8,2,februari,1,2020
14662,2020-02-22,22,5,zaterdag,8,2,februari,1,2020
14663,2020-02-23,23,6,zondag,8,2,februari,1,2020
14664,2020-02-24,24,0,maandag,9,2,februari,1,2020
14665,2020-02-25,25,1,dinsdag,9,2,februari,1,2020
14666,2020-02-26,26,2,woensdag,9,2,februari,1,2020
14667,2020-02-27,27,3,donderdag,9,2,februari,1,2020
14668,2020-02-28,28,4,vrijdag,9,2,februari,1,2020
14669,2020-02-29,29,5,zaterdag,9,2,februari,1,2020
14670,2020-03-01,1,6,zondag,9,3,maart,1,2020
14671,2020-03-02,2,0,maandag,10,3,maart,1,2020
14672,2020-03-03,3,1,dinsdag,10,3,maart,1,2020
14673,2020-03-04,4,2,woensdag,10,3,maart,1,2020
14674,2020-03-05,5,3,donderdag,10,3,maart,1,2020
14675,2020-03-06,6,4,vrijdag,10,3,maart,1,2020
14676,2020-03-07,7,5,zaterdag,10,3,maart,1,2020
14677,2020-03-08,8,6,zondag,10,3,maart,1,2020
14678,2020-03-09,9,0,maandag,11,3,maart,1,2020
14679,2020-03-10,10,1,dinsdag,11,3,maart,1,2020
14680,2020-03-11,11,2,woensdag,11,3,maart,1,2020
14681,2020-03-12,12,3,donderdag,11,3,maart,1,2020
14682,2020-03-13,13,4,vrijdag,11,3,maart,1,2020
14683,2020-03-14,14,5,zaterdag,11,3,maart,1,2020
14684,2020-03-15,15,6,zondag,11,3,maart,1,2020
14685,2020-03-16,16,0,maandag,12,3,maart,1,2020
14686,2020-03-17,17,1,dinsdag,12,3,maart,1,2020
14687,2020-03-18,18,2,woensdag,12,3,maart,1,2020
14688,2020-03-19,19,3,donderdag,12,3,maart,1,2020
14689,2020-03-20,20,4,vrijdag,12,3,maart,1,2020
14690,2020-03-21,21,5,zaterdag,12,3,maart,1,2020
14691,2020-03-22,22,6,zondag,12,3,maart,1,2020
14692,2020-03-23,23,0,maandag,13,3,maart,1,2020
14693,2020-03-24,24,1,dinsdag,13,3,maart,1,2020
14694,2020-03-25,25,2,woensdag,13,3,maart,1,2020
14695,2020-03-26,26,3,donderdag,13,3,maart,1,2020
14696,2020-03-27,27,4,vrijdag,13,3,maart,1,2020
14697,2020-03-28,28,5,zaterdag,13,3,maart,1,2020
14698,2020-03-29,29,6,zondag,13,3,maart,1,2020
14699,2020-03-30,30,0,maandag,14,3,maart,1,2020
14700,2020-03-31,31,1,dinsdag,14,3,maart,1,2020
14701,2020-04-01,1,2,woensdag,14,4,april,2,2020
14702,2020-04-02,2,3,donderdag,14,4,april,2,2020
14703,2020-04-03,3,4,vrijdag,14,4,april,2,2020
14704,2020-04-04,4,5,zaterdag,14,4,april,2,2020
14705,2020-04-05,5,6,zondag,14,4,april,2,2020
14706,2020-04-06,6,0,maandag,15,4,april,2,2020
14707,2020-04-07,7,1,dinsdag,15,4,april,2,2020
14708,2020-04-08,8,2,woensdag,15,4,april,2,2020
14709,2020-04-09,9,3,donderdag,15,4,april,2,2020
14710,2020-04-10,10,4,vrijdag,15,4,april,2,2020
14711,2020-04-11,11,5,zaterdag,15,4,april,2,2020
14712,2020-04-12,12,6,zondag,15,4,april,2,2020
14713,2020-04-13,13,0,maandag,16,4,april,2,2020
14714,2020-04-14,14,1,dinsdag,16,4,april,2,2020
14715,2020-04-15,15,2,woensdag,16,4,april,2,2020
14716,2020-04-16,16,3,donderdag,16,4,april,2,2020
14717,2020-04-17,17,4,vrijdag,16,4,april,2,2020
14718,2020-04-18,18,5,zaterdag,16,4,april,2,2020
14719,2020-04-19,19,6,zondag,16,4,april,2,2020
14720,2020-04-20,20,0,maandag,17,4,april,2,2020
14721,2020-04-21,21,1,dinsdag,17,4,april,2,2020
14722,2020-04-22,22,2,woensdag,17,4,april,2,2020
14723,2020-04-23,23,3,donderdag,17,4,april,2,2020
14724,2020-04-24,24,4,vrijdag,17,4,april,2,2020
14725,2020-04-25,25,5,zaterdag,17,4,april,2,2020
14726,2020-04-26,26,6,zondag,17,4,april,2,2020
14727,2020-04-27,27,0,maandag,18,4,april,2,2020
14728,2020-04-28,28,1,dinsdag,18,4,april,2,2020
14729,2020-04-29,29,2,woensdag,18,4,april,2,2020
